time,year,month,week_of_year,day_of_week,is_market_open,is_flood_crisis,is_lockdown,Avg.Price (Rs./Kg),MaxPrice (Rs./Kg),Daily_Spread,Total Qty Arrived (Kgs),Qty Sold (Kgs),Smooth_Qty_Arrived,Auctioneer,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),Temp_Diff,precipitation_sum (mm),relative_humidity_2m_mean (%),soil_moisture_0_to_7cm_mean (m³/m³),et0_fao_evapotranspiration (mm),Precip_7D,RH_7D,Lag1,Lag7,Lag14,Lag30,Lag_MaxPrice_1,Lag_Spread_1,MA7,MA14,MA30,Lag_Qty_Sold_1,Lag_Total_Qty_Arrived_1,Precip_30D_Sum,Precip_Lag_60,Soil_Moisture_Lag_14
15/11/2022,2022,11,46,1,1,0,0,850.48,1319,468.52,106168.2,90943,88255.78571,2,13.4,27.4,3.86,23.54,0,0.257,51,20.2,0,0.258714286,854.99,884.3,901.57,914.1175,1345,490.01,882.6914286,895.2214286,923.86225,83383.6,91136.2,6.9,10.9,63
16/11/2022,2022,11,46,2,1,0,0,836.49,1368,531.51,89361.6,78481.5,86810.88571,2,14.4,27.4,4.05,23.35,0,0.258,50,20.3,0,0.258142857,850.48,850.45,899.67,907.635,1319,468.52,877.86,891.5721429,921.741,90943,106168.2,2.1,1.1,59
17/11/2022,2022,11,46,3,1,0,0,843.145,1463,619.855,115090.7,100965.4,90220.84286,2,14.1,26.5,4.5,22,0,0.261,50,20,0,0.258,836.49,924.07,907.97,925.625,1368,531.51,875.8657143,887.0592857,919.3695,78481.5,89361.6,0,1.1,49
18/11/2022,2022,11,46,4,1,0,0,869.105,1665,795.895,100007,91061.2,88705.34286,2,13.3,25.1,4.41,20.69,0,0.261,46,18.6,0,0.258142857,843.145,892.71,911.42,937.975,1463,619.855,864.305,882.4289286,916.6201667,100965.4,115090.7,0,0,52
19/11/2022,2022,11,46,5,1,0,0,905.075,1605,699.925,122242.8,102841.6,89143.78571,2,12,24.3,4.31,19.99,0,0.263,46,17.5,0,0.259,869.105,896.55,955.775,943.775,1665,795.895,860.9328571,879.4064286,914.3245,91061.2,100007,0,0.9,51
20/11/2022,2022,11,46,6,0,0,0,882.3,1480,597.7,0,0,89143.78571,0,12,24.3,4.31,19.99,0,0.263,46,17.5,0,0.259857143,905.075,875.77,911.21,946.98,1605,699.925,862.1507143,875.785,913.0345,102841.6,122242.8,0,12.3,51
21/11/2022,2022,11,47,0,1,0,0,859.525,1355,495.475,101847.3,97131.4,90673.94286,2,12,26.3,4,22.3,0,0.258,56,18.7,0,0.260142857,882.3,854.99,866.645,1070.57,1480,597.7,863.0835714,873.72,910.8785,0,0,0,0.2,51
22/11/2022,2022,11,47,1,1,0,0,859.505,1280,420.495,111609.5,95912.5,91451.27143,2,13.1,27,4.37,22.63,0,0.258,53,19.4,0,0.260285714,859.525,850.48,884.3,1034.726667,1355,495.475,863.7314286,873.2114286,903.8436667,97131.4,101847.3,0,1.4,47
23/11/2022,2022,11,47,2,1,0,0,845.63,1356,510.37,90754.4,83171.3,91650.24286,2,13.1,26.9,4.09,22.81,0,0.259,51,19.2,0,0.260428571,859.505,836.49,850.45,998.8833333,1280,420.495,865.0207143,871.4403571,898.0029444,95912.5,111609.5,0,0.7,51
24/11/2022,2022,11,47,3,1,0,0,953.64,1493,539.36,97049.7,83841.8,89072.95714,1,12.9,26.2,3.96,22.24,0,0.259,52,18.7,0,0.260142857,845.63,843.145,924.07,963.04,1356,510.37,866.3264286,871.0960714,892.8945,83171.3,90754.4,0,0.7,55
25/11/2022,2022,11,47,4,1,0,0,903.75,1585,681.25,122354.6,110464.9,92265.47143,2,13,26.4,4.22,22.18,0,0.256,42,18.8,0,0.259428571,953.64,869.105,892.71,911.145,1493,539.36,882.1114286,873.2082143,892.5811667,83841.8,97049.7,0,6.8,60
26/11/2022,2022,11,47,5,1,0,0,995.4266667,1500,504.5733333,24974.2,23889,78369.95714,3,12.4,26.1,3.7,22.4,0,0.26,47,18.4,0,0.259,903.75,905.075,896.55,928.13,1585,681.25,887.0607143,873.9967857,892.3346667,110464.9,122354.6,0,2.8,56
27/11/2022,2022,11,47,6,0,0,0,960.3708333,1524,563.6291667,0,0,78369.95714,0,12.4,26.1,3.7,22.4,0,0.26,47,18.4,0,0.258571429,995.4266667,882.3,875.77,937.12,1500,504.5733333,899.9680952,881.0594048,894.5778889,23889,24974.2,0,0.8,56
28/11/2022,2022,11,48,0,1,0,0,925.315,1548,622.685,122829.3,116638.6,81367.38571,2,11.9,27,3.66,23.34,0,0.26,52,18.9,0,0.258857143,960.3708333,859.525,854.99,944.245,1524,563.6291667,911.1210714,887.1023214,895.3529167,0,0,0,0.3,54
29/11/2022,2022,11,48,1,1,0,0,874.12,1324,449.88,115341.4,110100.5,81900.51429,2,12.9,26.9,3.68,23.22,0,0.261,55,19.2,0,0.259285714,925.315,859.505,850.48,921.015,1548,622.685,920.5196429,892.1255357,894.7219167,116638.6,122829.3,0,0.1,51
30/11/2022,2022,11,48,2,1,0,0,878.655,1540,661.345,128122.3,105850.7,87238.78571,2,13.3,26.2,3.44,22.76,0,0.257,58,19.1,0,0.259,874.12,845.63,836.49,897.785,1324,449.88,922.6075,893.8141071,893.15875,110100.5,115341.4,0,0,50
01/12/2022,2022,12,48,3,1,0,0,851.3,1403,551.7,99372.1,86549.4,87570.55714,2,13.3,26,3.45,22.55,0,0.257,60,18.8,0,0.258714286,878.655,953.64,843.145,901.57,1540,661.345,927.3253571,896.8258929,892.5210833,105850.7,128122.3,0,0,50
02/12/2022,2022,12,48,4,1,0,0,962.21,1388,425.79,131274.8,108105,88844.87143,2,12.9,26.2,3.5,22.7,0,0.256,62,19.1,0,0.258714286,851.3,903.75,869.105,899.67,1403,551.7,912.7053571,897.4083929,890.8454167,86549.4,99372.1,0,0,46
03/12/2022,2022,12,48,5,1,0,0,897.075,1557,659.925,136500.9,121893.5,104777.2571,2,13.6,27.1,3.49,23.61,0,0.256,60,19.9,0,0.258142857,962.21,995.4266667,905.075,907.97,1388,425.79,921.0567857,904.05875,892.9300833,108105,131274.8,0,0.1,46
04/12/2022,2022,12,48,6,0,0,0,897.5875,1596.5,698.9125,0,0,104777.2571,0,13.6,27.1,3.49,23.61,0,0.256,60,19.9,0,0.257571429,897.075,960.3708333,882.3,911.42,1557,659.925,907.0065476,903.4873214,892.5669167,121893.5,136500.9,0,0.1,46
05/12/2022,2022,12,49,0,1,0,0,898.1,1636,737.9,101324,97242.5,101705.0714,1,14.1,27.8,3.7,24.1,0,0.255,55,20.4,0,0.256857143,897.5875,925.315,859.525,955.775,1596.5,698.9125,898.0375,904.5792857,892.1058333,0,0,0,22.4,56
06/12/2022,2022,12,49,1,1,0,0,879.35,1463,583.65,81298,74963.7,96841.72857,1,14.6,27.4,3.97,23.43,0,0.255,60,20.4,0,0.256,898.1,874.12,859.505,911.21,1636,737.9,894.1496429,907.3346429,890.1833333,97242.5,101324,0,7.7,53
07/12/2022,2022,12,49,2,1,0,0,831.52,1362,530.48,126433.1,106493.8,96600.41429,2,12.5,25.2,4.53,20.67,0,0.254,45,17.9,0,0.255571429,879.35,878.655,845.63,866.645,1463,583.65,894.8967857,908.7521429,889.1213333,74963.7,81298,0,3.2,51
08/12/2022,2022,12,49,3,1,0,0,830.655,1410,579.345,108065.1,101280,97842.27143,2,11.6,25.8,4.58,21.22,0,0.254,45,17.9,0,0.255142857,831.52,851.3,953.64,884.3,1362,530.48,888.1632143,907.7442857,887.9505,106493.8,126433.1,0,3.2,52
09/12/2022,2022,12,49,4,1,0,0,923.21,1358,434.79,96574.8,83351.9,92885.12857,1,12.1,25.2,4.23,20.97,0,0.254,48,18,0,0.254857143,830.655,962.21,903.75,850.45,1410,579.345,885.2139286,898.9596429,886.1623333,101280,108065.1,0,11.8,42
10/12/2022,2022,12,49,5,1,0,0,866.48,1552,685.52,110981.6,98558,89239.51429,2,12.4,27.5,4.25,23.25,0,0.254,45,19.7,0,0.254571429,923.21,897.075,995.4266667,924.07,1358,434.79,879.6425,900.3496429,888.5876667,83351.9,96574.8,0,16.1,47
11/12/2022,2022,12,49,6,0,0,0,871.2675,1544,672.7325,0,0,89239.51429,0,12.4,27.5,4.25,23.25,0,0.254,45,19.7,0,0.254285714,866.48,897.5875,960.3708333,892.71,1552,685.52,875.2717857,891.1391667,886.668,98558,110981.6,0,6.6,47
12/12/2022,2022,12,50,0,1,0,0,876.055,1536,659.945,123032.4,113482.5,92340.71429,2,17.6,26.6,2.35,24.25,3.7,0.273,82,21.2,3.7,0.256857143,871.2675,898.1,925.315,896.55,1544,672.7325,871.5117857,884.7746429,885.95325,0,0,3.7,1.1,52
13/12/2022,2022,12,50,1,1,0,0,853.905,1472,618.095,102361.2,96103.1,95349.74286,2,17.2,28,2.74,25.26,3.4,0.286,78,21.2,7.1,0.261285714,876.055,879.35,874.12,875.77,1536,659.945,868.3625,881.2560714,885.2700833,113482.5,123032.4,7.1,0.4,55
14/12/2022,2022,12,50,2,1,0,0,840.905,1292,451.095,104742.2,93286.5,92251.04286,2,17,28.6,3.36,25.24,5.2,0.289,59,22.2,12.3,0.266285714,853.905,831.52,878.655,854.99,1472,618.095,864.7275,879.8121429,884.54125,96103.1,102361.2,12.3,0,58
15/12/2022,2022,12,50,3,1,0,0,813.615,1369,555.385,96667.7,80692.5,90622.84286,2,16.4,26.5,2.75,23.75,0.8,0.371,72,20.7,13.1,0.283,840.905,830.655,851.3,850.48,1292,451.095,866.0682143,877.1157143,884.07175,93286.5,104742.2,13.1,0,60
16/12/2022,2022,12,50,4,1,0,0,897.025,1400,502.975,118835.5,101895.3,93802.94286,2,15.5,27.9,3.58,24.32,0,0.359,63,20.9,13.1,0.298,813.615,923.21,962.21,836.49,1369,555.385,863.6339286,874.4239286,882.8429167,80692.5,96667.7,13.1,4.8,62
17/12/2022,2022,12,50,5,1,0,0,865.045,1618,752.955,116470.6,105581.3,94587.08571,2,12.9,27.1,4.31,22.79,0,0.342,50,19.2,13.1,0.310571429,897.025,866.48,897.075,843.145,1400,502.975,859.8932143,869.7678571,884.86075,101895.3,118835.5,13.1,2.1,60
18/12/2022,2022,12,50,6,0,0,0,875.065,1573.5,698.435,0,0,94587.08571,0,12.9,27.1,4.31,22.79,0,0.342,50,19.2,13.1,0.323142857,865.045,871.2675,897.5875,869.105,1618,752.955,859.6882143,867.48,885.59075,105581.3,116470.6,13.1,0,60
19/12/2022,2022,12,51,0,1,0,0,885.085,1529,643.915,123976.8,114037,94722,2,12.3,26.4,3.59,22.81,0,0.321,50,18.6,9.4,0.33,875.065,876.055,898.1,905.075,1573.5,698.435,860.2307143,865.87125,885.7894167,0,0,13.1,0,55
20/12/2022,2022,12,51,1,1,0,0,851.27,1452,600.73,112818.5,103890.3,96215.9,2,13.1,27.1,3.81,23.29,0,0.312,46,19.3,6,0.333714286,885.085,853.905,879.35,882.3,1529,643.915,861.5207143,864.9416071,885.1230833,114037,123976.8,13.1,0,60
21/12/2022,2022,12,51,2,1,0,0,823.435,1293,469.565,111417,98961.7,97169.44286,2,13.8,26.8,3.38,23.42,0,0.307,49,19.4,0.8,0.336285714,851.27,840.905,831.52,859.525,1452,600.73,861.1442857,862.9358929,884.08875,103890.3,112818.5,13.1,0,45
22/12/2022,2022,12,51,3,1,0,0,803.065,1418,614.935,98540.6,85920,97437,2,12.8,26.8,3.38,23.42,0,0.303,56,20,0,0.326571429,823.435,813.615,830.655,859.505,1293,469.565,858.6485714,862.3583929,882.88575,98961.7,111417,13.1,0,45
23/12/2022,2022,12,51,4,1,0,0,887.32,1502,614.68,85455.9,74181.2,92668.48571,1,14.9,26.3,3.5,22.8,0,0.298,56,20.5,0,0.317857143,803.065,897.025,923.21,845.63,1418,614.935,857.1414286,860.3876786,881.0044167,85920,98540.6,13.1,0,48
24/12/2022,2022,12,51,5,1,0,0,952.84,1380,427.16,14279.5,13333.9,78069.75714,1,14.4,26,3.38,22.62,0,0.298,65,20,0,0.311571429,887.32,865.045,866.48,953.64,1502,614.68,855.755,857.8241071,882.3940833,74181.2,85455.9,13.1,0,45
25/12/2022,2022,12,51,6,0,0,0,897.8875,1440,542.1125,0,0,78069.75714,0,14.4,26,3.38,22.62,0,0.298,65,20,0,0.305285714,952.84,875.065,871.2675,903.75,1380,427.16,868.2971429,863.9926786,882.3674167,13333.9,14279.5,13.1,0,45
26/12/2022,2022,12,52,0,1,0,0,842.935,1500,657.065,117313.7,108241.6,77117.88571,2,14.8,25.8,3.24,22.56,0,0.295,72,19.8,0,0.301571429,897.8875,885.085,876.055,995.4266667,1440,542.1125,871.5575,865.8941071,882.172,0,0,13.1,0,82
27/12/2022,2022,12,52,1,1,0,0,842.835,1540,697.165,122315.9,101300.9,78474.65714,2,14.5,27,3.14,23.86,0,0.291,71,20.3,0,0.298571429,842.935,851.27,853.905,960.3708333,1500,657.065,865.5360714,863.5283929,877.0889444,108241.6,117313.7,13.1,0,78
28/12/2022,2022,12,52,2,1,0,0,800.52,1411,610.48,108900.7,97261.2,78115.18571,2,13.1,26.2,3.85,22.35,0,0.285,54,18.4,0,0.295428571,842.835,823.435,840.905,925.315,1540,697.165,864.3310714,862.7376786,873.1710833,101300.9,122315.9,13.1,0,59
29/12/2022,2022,12,52,3,1,0,0,825.37,1333,507.63,112705.7,98479.2,80138.77143,2,12.4,25.6,3.34,22.26,0,0.283,54,18.2,0,0.292571429,800.52,803.065,813.615,874.12,1411,610.48,861.0575,859.8530357,869.01125,97261.2,108900.7,13.1,0,72
30/12/2022,2022,12,52,4,1,0,0,775.03,1356,580.97,73494.1,66850.4,78429.94286,2,13.9,27.3,3.89,23.41,0,0.282,54,20.3,0,0.290285714,825.37,887.32,897.025,878.655,1333,507.63,864.2439286,860.6926786,867.38625,98479.2,112705.7,13.1,0,63
31/12/2022,2022,12,52,5,1,0,0,847.155,1540,692.845,115480.9,98707.7,92887.28571,2,12.9,26.5,3.75,22.75,0,0.279,58,18.8,0,0.287571429,775.03,952.84,865.045,851.3,1356,580.97,848.2025,851.97875,863.9320833,66850.4,73494.1,13.1,0,50
01/01/2023,2023,1,52,6,0,0,0,857.355,1523.5,666.145,0,0,92887.28571,0,12.9,26.5,3.75,22.75,0,0.279,58,18.8,0,0.284857143,847.155,897.8875,875.065,962.21,1540,692.845,833.1046429,850.7008929,863.7939167,98707.7,115480.9,13.1,0,50
02/01/2023,2023,1,1,0,1,0,0,867.555,1507,639.445,98197.9,91457,90156.45714,2,11.4,24.2,3.28,20.92,0,0.277,64,17,0,0.282285714,857.355,842.935,885.085,897.075,1523.5,666.145,827.3142857,849.4358929,860.29875,0,0,13.1,0,50
03/01/2023,2023,1,1,1,1,0,0,872.35,1401,528.65,101842.1,92528.3,87231.62857,2,11.3,24.6,3.22,21.38,0.1,0.277,66,17.8,0.1,0.280285714,867.555,842.835,851.27,897.5875,1507,639.445,830.8314286,848.18375,859.31475,91457,98197.9,13.2,0,46
04/01/2023,2023,1,1,2,1,0,0,877.045,1446,568.955,95469.8,88259.6,85312.92857,2,11.6,21.9,2.51,19.39,0,0.279,75,16,0.1,0.279428571,872.35,800.52,823.435,898.1,1401,528.65,835.0478571,849.6894643,858.4735,92528.3,101842.1,13.2,0,49
05/01/2023,2023,1,1,3,1,0,0,910.055,1484,573.945,100797.2,91967.8,83611.71429,2,11.1,23.5,2.63,20.87,0,0.28,77,16.2,0.1,0.279,877.045,825.37,803.065,879.35,1446,568.955,845.98,853.51875,857.7716667,88259.6,95469.8,13.2,0,56
06/01/2023,2023,1,1,4,1,0,0,896.455,1474,577.545,88078.2,83625.9,85695.15714,2,9.6,23.9,3.54,20.36,0,0.28,58,16.4,0.1,0.278714286,910.055,775.03,887.32,831.52,1484,573.945,858.0778571,861.1608929,858.7951667,91967.8,100797.2,13.2,0,56
07/01/2023,2023,1,1,5,1,0,0,1017.95,1804,786.05,83959.6,78183,81192.11429,1,9.6,23.4,3.97,19.43,0,0.273,45,15.3,0.1,0.277857143,896.455,847.155,952.84,830.655,1474,577.545,875.4242857,861.8133929,860.9596667,83625.9,88078.2,13.2,0,65
08/01/2023,2023,1,1,6,0,0,0,987.5025,1752.5,764.9975,0,0,81192.11429,0,9.6,23.4,3.97,19.43,0,0.273,45,15.3,0.1,0.277,1017.95,857.355,897.8875,923.21,1804,786.05,899.8235714,866.4641071,867.2028333,78183,83959.6,13.2,0,65
09/01/2023,2023,1,2,0,1,0,0,957.055,1701,743.945,137829,132784,86853.7,2,9.9,25.4,3.7,21.7,0,0.272,46,16.9,0.1,0.276285714,987.5025,867.555,842.935,866.48,1752.5,764.9975,918.4160714,872.8651786,869.3459167,0,0,13.2,0,72
10/01/2023,2023,1,2,1,1,0,0,964.57,1625,660.43,161644.4,148917,95396.88571,2,10.8,26.5,3.71,22.79,0,0.266,48,18,0,0.274714286,957.055,872.35,842.835,871.2675,1701,743.945,931.2017857,881.0166071,872.3650833,132784,137829,13.2,0,71
11/01/2023,2023,1,2,2,1,0,0,909.47,1564,654.53,146196.7,137620.9,102643.5857,2,10.6,25.4,3.7,21.7,0,0.269,53,18,0,0.273285714,964.57,877.045,800.52,876.055,1625,660.43,944.3760714,889.7119643,875.4751667,148917,161644.4,9.5,0,54
12/01/2023,2023,1,2,3,1,0,0,928.25,1732,803.75,158801.7,146553.1,110929.9429,2,12.9,26,4,22,0,0.267,49,18.5,0,0.271428571,909.47,910.055,825.37,853.905,1564,654.53,949.0082143,897.4941071,876.589,137620.9,146196.7,6.1,0,54
13/01/2023,2023,1,2,4,1,0,0,914.875,1533,618.125,124829.6,113274.8,116180.1429,2,13.4,25.6,3.69,21.91,0,0.268,60,18.9,0,0.269714286,928.25,896.455,775.03,840.905,1732,803.75,951.6075,904.8426786,879.0671667,146553.1,158801.7,0.9,0,54
14/01/2023,2023,1,2,5,0,0,0,952.1566667,1590.333333,638.1766667,0,0,104185.9143,0,13.4,25.6,3.69,21.91,0,0.268,60,18.9,0,0.269,914.875,1017.95,847.155,813.615,1533,618.125,954.2389286,914.8316071,881.5328333,113274.8,124829.6,0.1,0,58
15/01/2023,2023,1,2,6,0,0,0,989.4383333,1647.666667,658.2283333,0,0,104185.9143,0,13.4,25.6,3.69,21.91,0,0.268,60,18.9,0,0.268285714,952.1566667,987.5025,857.355,897.025,1590.333333,638.1766667,944.839881,922.3317262,886.1508889,0,0,0.1,0,58
16/01/2023,2023,1,3,0,1,0,0,1026.72,1705,678.28,111723.2,102315.4,100456.5143,1,10.5,25,3.38,21.62,0,0.264,66,17.6,0,0.267142857,989.4383333,957.055,867.555,865.045,1647.666667,658.2283333,945.1164286,931.76625,889.2313333,0,0,0.1,0,64
17/01/2023,2023,1,3,1,1,0,0,1000.29,1724,723.71,143773.1,129879.7,97903.47143,2,12.5,25.9,3.61,22.29,0.1,0.262,61,18.5,0.1,0.266571429,1026.72,964.57,872.35,875.065,1705,678.28,955.0685714,943.1351786,894.6205,102315.4,111723.2,0.2,0,66
18/01/2023,2023,1,3,2,1,0,0,1039.97,1720,680.03,75160.5,71332.3,87755.44286,1,12.1,25.6,3.79,21.81,0,0.262,56,18.2,0.1,0.265571429,1000.29,909.47,877.045,885.085,1724,723.71,960.1714286,952.27375,898.7946667,129879.7,143773.1,0.2,0,75
19/01/2023,2023,1,3,3,1,0,0,1033.65,1756,722.35,118133.2,112959.6,81945.65714,2,12.4,26,3.44,22.56,0,0.263,64,19.2,0.1,0.265,1039.97,928.25,910.055,851.27,1720,680.03,978.8142857,963.91125,903.9575,71332.3,75160.5,0.2,0,77
20/01/2023,2023,1,3,4,1,0,0,1077.125,1630,552.875,172499.1,159394.9,88755.58571,2,14.2,26.1,3.74,22.36,0,0.262,64,20.4,0.1,0.264142857,1033.65,914.875,896.455,823.435,1756,722.35,993.8714286,972.7394643,910.0368333,112959.6,118133.2,0.2,0,58
21/01/2023,2023,1,3,5,1,0,0,1065,1835,770,129814.9,124957.4,107300.5714,2,15.4,26.1,3.66,22.44,0,0.26,62,20.5,0.1,0.263,1077.125,952.1566667,1017.95,803.065,1630,552.875,1017.05,985.6444643,918.4931667,159394.9,172499.1,0.2,0,45
22/01/2023,2023,1,3,6,0,0,0,1102.565,1870,767.435,0,0,107300.5714,0,15.4,26.1,3.66,22.44,0,0.26,62,20.5,0.1,0.261857143,1065,989.4383333,987.5025,887.32,1835,770,1033.170476,989.0051786,927.2243333,124957.4,129814.9,0.2,0,45
23/01/2023,2023,1,4,0,1,0,0,1140.13,1905,764.87,164772.2,155844.2,114879,2,14.9,26.1,3.93,22.17,0,0.259,61,20.2,0.1,0.261142857,1102.565,1026.72,957.055,952.84,1870,767.435,1049.331429,997.2239286,934.3991667,0,0,0.2,0,46
24/01/2023,2023,1,4,1,1,0,0,1098.72,1995,896.28,170819.9,154214.4,118742.8286,2,15,26.1,3.7,22.4,0,0.255,67,20.4,0,0.260142857,1140.13,1000.29,964.57,897.8875,1905,764.87,1065.532857,1010.300714,940.6421667,155844.2,164772.2,0.2,0,48
25/01/2023,2023,1,4,2,1,0,0,1116.63,1928,811.37,167279,149768.7,131902.6143,2,15.6,26.5,3.82,22.68,0,0.253,63,20.8,0,0.258857143,1098.72,1039.97,909.47,842.935,1995,896.28,1079.594286,1019.882857,947.3365833,154214.4,170819.9,0.2,0,53
26/01/2023,2023,1,4,3,0,0,0,1088.18,1964,875.82,0,0,115026.4429,0,15.6,26.5,3.82,22.68,0,0.253,63,20.8,0,0.257428571,1116.63,1033.65,928.25,842.835,1928,811.37,1090.545714,1034.68,956.45975,149768.7,167279,0.2,0,49
27/01/2023,2023,1,4,4,1,0,0,1059.73,2000,940.27,146370.1,137319.9,111293.7286,2,14.9,27.2,3.75,23.45,0,0.258,71,20.3,0,0.256857143,1088.18,1077.125,914.875,800.52,1964,875.82,1098.335714,1046.103571,964.6379167,0,0,0.2,0,60
28/01/2023,2023,1,4,5,1,0,0,1169.75,1670,500.25,12167,12167,94486.88571,2,14.8,28.3,3.83,24.47,0,0.253,63,21.3,0,0.255857143,1059.73,1065,952.1566667,825.37,2000,940.27,1095.850714,1056.450357,973.27825,137319.9,146370.1,0.2,0,60
29/01/2023,2023,1,4,6,0,0,0,1153.8625,1846.5,692.6375,0,0,94486.88571,0,14.8,28.3,3.83,24.47,0,0.253,63,21.3,0,0.254857143,1169.75,1102.565,989.4383333,775.03,1670,500.25,1110.815,1071.992738,984.7575833,12167,12167,0.2,0,60
30/01/2023,2023,1,5,0,1,0,0,1137.975,2023,885.025,182891.7,165945.1,97075.38571,2,15.5,27.9,4.12,23.78,0.1,0.266,61,21.5,0.1,0.255857143,1153.8625,1140.13,1026.72,847.155,1846.5,692.6375,1118.143214,1083.737321,997.3853333,0,0,0.3,0,66
31/01/2023,2023,1,5,1,1,0,0,1102.57,1901,798.43,131964.2,119780.7,91524.57143,2,14.3,27.2,4.05,23.15,0,0.267,66,20.2,0.1,0.257571429,1137.975,1098.72,1000.29,857.355,2023,885.025,1117.835357,1091.684107,1007.079333,165945.1,182891.7,0.3,0,61
01/02/2023,2023,2,5,2,1,0,0,1175.04,1951,775.96,175356.3,155045.6,92678.47143,2,11.1,26,4.88,21.12,0,0.265,46,17.9,0.1,0.259285714,1102.57,1116.63,1039.97,867.555,1901,798.43,1118.385357,1098.989821,1015.253167,119780.7,131964.2,0.3,0,56
02/02/2023,2023,2,5,3,1,0,0,1154.03,1977,822.97,151823.7,140035.3,114367.5714,2,10.6,27,4.9,22.1,0,0.264,39,17.7,0.1,0.260857143,1175.04,1088.18,1033.65,872.35,1951,775.96,1126.729643,1108.637679,1025.502667,155045.6,175356.3,0.2,0,64
03/02/2023,2023,2,5,4,1,0,0,1139.855,1897,757.145,141540.5,129054.4,113677.6286,2,10.7,27.6,4.98,22.62,0,0.261,33,18.6,0.1,0.261285714,1154.03,1059.73,1077.125,877.045,1977,822.97,1136.136786,1117.23625,1034.892,140035.3,151823.7,0.2,0,64
04/02/2023,2023,2,5,5,1,0,0,1081.83,1920,838.17,136069.6,122160.7,131378,2,11.4,27.6,4.72,22.88,0,0.26,35,18.9,0.1,0.262285714,1139.855,1169.75,1065,910.055,1897,757.145,1147.583214,1121.716964,1043.652333,129054.4,141540.5,0.2,0,62
05/02/2023,2023,2,5,6,0,0,0,1087.045,1813,725.955,0,0,131378,0,11.4,27.6,4.72,22.88,0,0.26,35,18.9,0.1,0.263285714,1081.83,1153.8625,1102.565,896.455,1920,838.17,1135.023214,1122.919107,1049.378167,122160.7,136069.6,0.2,0,62
06/02/2023,2023,2,6,0,1,0,0,1092.26,1706,613.74,166275.1,149174.5,129004.2,2,12.7,29,4.7,24.3,0,0.257,41,20.7,0,0.262,1087.045,1137.975,1140.13,1017.95,1813,725.955,1125.477857,1121.810536,1055.731167,0,0,0.2,0,61
07/02/2023,2023,2,6,1,1,0,0,1039.44,1727,687.56,118756.2,100992.2,127117.3429,2,13.8,28.8,5.43,23.37,0,0.258,42,21.4,0,0.260714286,1092.26,1102.57,1098.72,987.5025,1706,613.74,1118.947143,1118.39125,1058.208167,149174.5,166275.1,0.2,0,67
08/02/2023,2023,2,6,2,1,0,0,1161.1,1802,640.9,107160.1,94388.7,117375.0286,1,13.8,28,5.45,22.55,0,0.255,36,20.1,0,0.259285714,1039.44,1175.04,1116.63,957.055,1727,687.56,1109.928571,1114.156964,1059.939417,100992.2,118756.2,0.2,0,63
09/02/2023,2023,2,6,3,1,0,0,1116.015,2094,977.985,117530.1,111263.2,112475.9429,2,13.2,29.9,4.75,25.15,0,0.255,35,21,0,0.258,1161.1,1154.03,1088.18,964.57,1802,640.9,1107.937143,1117.333393,1066.740917,94388.7,107160.1,0.2,0,63
10/02/2023,2023,2,6,4,1,0,0,1165.41,1850,684.59,118697.1,112086.8,109212.6,2,14.6,31.8,6.02,25.78,0,0.254,28,23.5,0,0.257,1116.015,1139.855,1059.73,909.47,2094,977.985,1102.506429,1119.321607,1071.789083,111263.2,117530.1,0.2,3.7,71
11/02/2023,2023,2,6,5,1,0,0,1150.715,1840,689.285,110417.8,101817.3,105548.0571,2,16.4,30.5,5.87,24.63,0,0.254,37,22.7,0,0.256142857,1165.41,1081.83,1169.75,928.25,1850,684.59,1106.157143,1126.870179,1080.320417,112086.8,118697.1,0.2,3.4,63
12/02/2023,2023,2,6,6,0,0,0,1226.9225,2053.5,826.5775,0,0,105548.0571,0,16.4,30.5,5.87,24.63,0,0.254,37,22.7,0,0.255285714,1150.715,1087.045,1153.8625,914.875,1840,689.285,1115.997857,1125.510536,1087.735917,101817.3,110417.8,0.2,5.2,63
13/02/2023,2023,2,7,0,1,0,0,1303.13,2267,963.87,135057.8,128242,101088.4429,2,12.9,26.9,5.56,21.34,0,0.253,33,19,0,0.254714286,1226.9225,1092.26,1137.975,952.1566667,2053.5,826.5775,1135.980357,1130.729107,1098.1375,0,0,0.2,0.8,61
14/02/2023,2023,2,7,1,1,0,0,1351.645,2023,671.355,105674.7,101696.2,99219.65714,2,13.1,29.4,6.09,23.31,0,0.253,27,21,0,0.254,1303.13,1039.44,1102.57,989.4383333,2267,963.87,1166.104643,1142.525893,1109.836611,128242,135057.8,0.2,0,66
15/02/2023,2023,2,7,2,1,0,0,1580.23,3024,1443.77,156551.5,139693.4,106275.5714,2,16.2,30.7,6.07,24.63,0,0.253,33,22.3,0,0.253714286,1351.645,1161.1,1175.04,1026.72,2023,671.355,1210.705357,1160.316964,1121.910167,101696.2,105674.7,0.2,0,46
16/02/2023,2023,2,7,3,1,0,0,1617.835,3001,1383.165,114287.8,107974,105812.3857,2,15.7,30.9,6.21,24.69,0,0.253,37,22.9,0,0.253428571,1580.23,1116.015,1154.03,1000.29,3024,1443.77,1270.581071,1189.259107,1140.3605,139693.4,156551.5,0.1,0,39
